x,y,z,vll_gwc,vll_gsc,fll_gsc,nn_gsc,nn_gwc,m
27405,19966,21773,1,1,1,1,1,9
27995,19298,20445,1,1,1,1,1,13
27424,19004,19849,1,1,1,1,1,31
26710,20300,19276,1,1,1,1,1,7
27242,19155,19531,1,1,1,1,1,20
27899,20547,19213,1,1,1,1,1,6
27568,20689,18959,1,1,1,1,1,6
26271,18822,19791,1,1,1,1,1,21
26461,20179,19169,1,1,1,1,1,14
26265,20259,18880,1,1,1,1,1,16
25245,20704,21341,1,1,1,1,1,19
25726,20481,21528,1,1,1,1,1,5
25962,20519,21888,1,1,1,1,1,8
26260,20815,23265,1,1,1,1,1,17
26032,20600,21979,1,1,1,1,1,47
27367,20157,22502,1,1,1,1,1,2
27440,20225,22200,1,1,1,1,1,9
27293,20353,22555,1,1,1,1,1,36
27299,21087,21923,1,1,1,1,1,11
25258,20133,24703,1,1,1,1,1,15
26090,21224,24876,1,1,1,1,1,17
25603,24555,21965,1,1,1,1,1,43
25641,24603,21971,1,1,1,1,1,33
25958,25708,24467,1,1,1,1,1,4
26204,25647,24360,1,1,1,1,1,8
26003,25854,24252,1,1,1,1,1,10
26895,27168,23759,1,1,1,1,1,13
26607,25489,23834,1,1,1,1,1,21
27938,25994,22958,1,1,1,1,1,30
26634,26237,22999,1,1,1,1,1,5
27470,26776,23321,1,1,1,1,1,41
25815,26715,23357,1,1,1,1,1,32
26287,26307,23016,1,1,1,1,1,12
25212,28533,21803,1,1,1,1,1,20
26251,28649,21011,1,1,1,1,1,47
25080,29484,20400,1,1,1,1,1,15
24972,29509,20301,1,1,1,1,1,6
25060,29103,18806,1,1,1,1,1,25
25425,29608,18963,1,1,1,1,1,1
25606,30371,19805,1,1,1,1,1,7
25242,30778,20115,1,1,1,1,1,14
25239,30429,20767,1,1,1,1,1,48
25448,30388,20327,1,1,1,1,1,21
25158,30583,20829,1,1,1,1,1,15
25508,30526,21617,1,1,1,1,1,19
25484,31049,24604,1,1,1,1,1,16
25497,30495,24410,1,1,1,1,1,3
25418,30765,24721,1,1,1,1,1,19
25101,31022,24711,1,1,1,1,1,0
25179,30088,24494,1,1,1,1,1,44
25030,29892,24435,1,1,1,1,1,25
25197,30122,24517,1,1,1,1,1,37
25293,30131,24461,1,1,1,1,1,28
25554,29895,24502,1,1,1,1,1,16
25207,30092,24481,1,1,1,1,1,32
25866,30251,24820,1,1,1,1,1,23
26149,28956,24368,1,1,1,1,1,35
26310,29129,24436,1,1,1,1,1,30
25107,29658,24181,1,1,1,1,1,37
25064,29196,23827,1,1,1,1,1,26
25401,29472,24149,1,1,1,1,1,24
25660,28830,24010,1,1,1,1,1,31
25138,28546,24062,1,1,1,1,1,8
25745,28705,23732,1,1,1,1,1,18
25631,28700,23851,1,1,1,1,1,18
30123,31132,21063,1,1,1,1,1,21
30442,29743,20851,1,1,1,1,1,9
30989,31104,19734,1,1,1,1,1,3
30605,27460,20688,1,1,1,1,1,26
30654,27437,20684,1,1,1,1,1,23
30445,26855,19930,1,1,1,1,1,2
29601,25994,21189,1,1,1,1,1,2
29231,25601,20927,1,1,1,1,1,13
29363,25579,20777,1,1,1,1,1,14
29613,25576,20235,1,1,1,1,1,13
30910,26368,21005,1,1,1,1,1,27
29845,25911,21548,1,1,1,1,1,42
29845,25881,21579,1,1,1,1,1,31
30566,25155,22441,1,1,1,1,1,6
28513,26637,22086,1,1,1,1,1,13
28366,25844,22580,1,1,1,1,1,9
29570,25208,22666,1,1,1,1,1,34
29470,25449,22592,1,1,1,1,1,15
29111,25570,22655,1,1,1,1,1,9
31253,25051,23934,1,1,1,1,1,47
30290,25475,24942,1,1,1,1,1,16
32486,25055,21899,1,1,1,1,1,32
31447,25062,22131,1,1,1,1,1,6
34132,27236,24813,1,1,1,1,1,9
35414,25704,23905,1,1,1,1,1,1
35199,26714,24536,1,1,1,1,1,21
31408,28322,24623,1,1,1,1,1,5
31626,28220,18939,1,1,1,1,1,47
31408,30772,19264,1,1,1,1,1,8
35082,31237,19875,1,1,1,1,1,15
36173,30126,19943,1,1,1,1,1,17
37177,29013,19695,1,1,1,1,1,15
36714,29555,19832,1,1,1,1,1,27
36743,25808,20597,1,1,1,1,1,15
36240,25469,20905,1,1,1,1,1,47
34193,25730,20587,1,1,1,1,1,12
32442,25810,21094,1,1,1,1,1,47
31501,26352,16052,1,1,1,1,1,29
32565,27124,16611,1,1,1,1,1,12
32694,27080,16603,1,1,1,1,1,6
31932,27442,17415,1,1,1,1,1,47
32579,27711,17415,1,1,1,1,1,22
33102,27538,18113,1,1,1,1,1,16
33090,27878,17330,1,1,1,1,1,42
33155,26677,16414,1,1,1,1,1,29
34146,27650,17071,1,1,1,1,1,7
33384,26438,16129,1,1,1,1,1,20
32946,25453,15858,1,1,1,1,1,19
34287,26142,17294,1,1,1,1,1,9
36033,27403,15801,1,1,1,1,1,29
36849,25425,15698,1,1,1,1,1,47
34494,26761,12507,1,1,1,1,1,6
37286,26849,14929,1,1,1,1,1,10
37162,29353,14381,1,1,1,1,1,15
37277,29380,14637,1,1,1,1,1,21
37295,29186,14512,1,1,1,1,1,16
37034,28365,13832,1,1,1,1,1,25
37071,28241,13700,1,1,1,1,1,17
37164,30343,15068,1,1,1,1,1,33
37369,30419,15159,1,1,1,1,1,8
37223,29987,15210,1,1,1,1,1,47
35006,30170,17069,1,1,1,1,1,12
37489,31182,15668,1,1,1,1,1,22
37027,31205,16159,1,1,1,1,1,5
37232,31033,16426,1,1,1,1,1,17
35343,28909,15711,1,1,1,1,1,47
35420,28128,16203,1,1,1,1,1,20
34918,29331,16573,1,1,1,1,1,1
35019,28998,16565,1,1,1,1,1,0
34324,29982,17208,1,1,1,1,1,33
33898,28624,16739,1,1,1,1,1,18
33906,28904,16778,1,1,1,1,1,6
31790,28328,18693,1,1,1,1,1,7
32462,28438,17871,1,1,1,1,1,18
32765,30815,18194,1,1,1,1,1,20
30829,28385,17903,1,1,1,1,1,15
30294,28192,17820,1,1,1,1,1,17
29796,27039,18700,1,1,1,1,1,13
30199,25980,17503,1,1,1,1,1,3
30183,25576,17370,1,1,1,1,1,9
29127,26794,17191,1,1,1,1,1,36
28888,26709,17331,1,1,1,1,1,2
28551,26984,17205,1,1,1,1,1,15
29358,26014,16642,1,1,1,1,1,23
31210,26664,16947,1,1,1,1,1,31
28818,30886,12553,1,1,1,1,1,8
31223,31012,12838,1,1,1,1,1,18
26865,29781,15492,1,1,1,1,1,33
26819,29854,15420,1,1,1,1,1,23
26790,29968,15049,1,1,1,1,1,4
27270,31007,15353,1,1,1,1,1,12
26002,30696,15277,1,1,1,1,1,8
25426,30422,15365,1,1,1,1,1,47
26344,30273,15216,1,1,1,1,1,20
27331,30051,12859,1,1,1,1,1,36
27851,30299,13063,1,1,1,1,1,4
27396,30190,13672,1,1,1,1,1,41
26751,29473,13332,1,1,1,1,1,31
26318,29144,13584,1,1,1,1,1,24
26517,29000,13283,1,1,1,1,1,16
26021,28834,12799,1,1,1,1,1,20
26127,28862,12999,1,1,1,1,1,15
26365,28351,13864,1,1,1,1,1,16
25592,28133,15106,1,1,1,1,1,27
25869,28759,15508,1,1,1,1,1,53
25795,28629,15455,1,1,1,1,1,34
25891,28599,15539,1,1,1,1,1,17
25674,28692,15188,1,1,1,1,1,8
26839,25497,14733,1,1,1,1,1,34
27274,25443,14576,1,1,1,1,1,24
26851,25441,14812,1,1,1,1,1,21
26713,25345,14680,1,1,1,1,1,4
27442,25356,13211,1,1,1,1,1,0
25456,27800,13515,1,1,1,1,1,29
25564,27599,13145,1,1,1,1,1,20
25777,27279,12830,1,1,1,1,1,17
25741,26826,12606,1,1,1,1,1,5
25105,26806,13696,1,1,1,1,1,56
25298,26764,13532,1,1,1,1,1,21
25344,26430,13464,1,1,1,1,1,10
25898,26313,14161,1,1,1,1,1,21
25299,27186,14101,1,1,1,1,1,13
25036,27992,14369,1,1,1,1,1,19
25426,27807,15106,1,1,1,1,1,30
25659,27835,14980,1,1,1,1,1,13
25348,26539,16150,1,1,1,1,1,0
27188,26293,15868,1,1,1,1,1,1
27223,26418,16102,1,1,1,1,1,10
26625,26580,16514,1,1,1,1,1,15
26847,27896,17633,1,1,1,1,1,11
27741,27600,17688,1,1,1,1,1,13
25577,28661,18365,1,1,1,1,1,33
25606,28511,18100,1,1,1,1,1,24
25654,28707,18063,1,1,1,1,1,6
25463,29215,18627,1,1,1,1,1,15
26433,29356,15915,1,1,1,1,1,25
25812,29661,15989,1,1,1,1,1,20
26261,29610,15857,1,1,1,1,1,16
26436,29389,15910,1,1,1,1,1,22
25916,28828,15843,1,1,1,1,1,24
27748,30832,15877,1,1,1,1,1,32
26821,30866,16224,1,1,1,1,1,14
26358,30707,16611,1,1,1,1,1,20
26292,30769,16724,1,1,1,1,1,16
26149,30969,15687,1,1,1,1,1,14
26402,29985,16145,1,1,1,1,1,23
26004,30302,16267,1,1,1,1,1,7
25440,29817,18243,1,1,1,1,1,16
26364,30645,18265,1,1,1,1,1,20
25530,32005,18487,1,1,1,1,1,8
25457,32480,17213,1,1,1,1,1,30
25370,31969,16404,1,1,1,1,1,0
25155,32394,17079,1,1,1,1,1,21
26994,31655,16849,1,1,1,1,1,56
26928,31431,16718,1,1,1,1,1,25
27113,31673,16528,1,1,1,1,1,21
28090,32376,16424,1,1,1,1,1,14
27179,32663,17115,1,1,1,1,1,24
26907,31834,17611,1,1,1,1,1,25
26796,31906,17375,1,1,1,1,1,19
27727,32001,17189,1,1,1,1,1,33
27888,32436,18371,1,1,1,1,1,41
27728,32274,18689,1,1,1,1,1,14
27595,32506,18665,1,1,1,1,1,15
27867,32258,18673,1,1,1,1,1,11
27421,31770,18410,1,1,1,1,1,20
27492,31839,18051,1,1,1,1,1,17
26855,31427,18103,1,1,1,1,1,35
27047,32103,18142,1,1,1,1,1,69
27157,32337,18204,1,1,1,1,1,27
27256,32200,18020,1,1,1,1,1,37
27143,32968,18313,1,1,1,1,1,32
27367,32826,18435,1,1,1,1,1,22
27835,32823,18230,1,1,1,1,1,16
27773,33524,18118,1,1,1,1,1,2
27350,33345,18546,1,1,1,1,1,8
27376,33369,17675,1,1,1,1,1,11
26402,32834,17823,1,1,1,1,1,18
25724,35160,13153,1,1,1,1,1,7
25330,31700,15571,1,1,1,1,1,7
27166,31303,14925,1,1,1,1,1,24
28104,32095,15416,1,1,1,1,1,14
29360,32325,13445,1,1,1,1,1,5
28684,31477,13733,1,1,1,1,1,0
28221,33786,13498,1,1,1,1,1,15
28240,33984,15200,1,1,1,1,1,10
29505,35948,13107,1,1,1,1,1,17
31142,35261,14409,1,1,1,1,1,9
31151,34892,14526,1,1,1,1,1,25
29738,34599,16887,1,1,1,1,1,22
30273,37423,16470,1,1,1,1,1,47
28630,36565,18381,1,1,1,1,1,2
28567,36166,18717,1,1,1,1,1,47
30809,35453,18527,1,1,1,1,1,22
30073,34752,17979,1,1,1,1,1,8
29790,34165,17220,1,1,1,1,1,23
29720,34251,17665,1,1,1,1,1,13
30172,34018,15945,1,1,1,1,1,34
30037,34132,15745,1,1,1,1,1,18
28273,33932,17070,1,1,1,1,1,12
28914,33541,16352,1,1,1,1,1,8
28134,32928,18536,1,1,1,1,1,33
28154,33260,18704,1,1,1,1,1,7
28213,32865,18519,1,1,1,1,1,25
28752,33717,18580,1,1,1,1,1,8
33587,33611,15662,1,1,1,1,1,29
33614,33852,15823,1,1,1,1,1,11
34042,31364,17842,1,1,1,1,1,15
33375,32403,18568,1,1,1,1,1,5
33711,32076,18385,1,1,1,1,1,7
33985,31738,18067,1,1,1,1,1,4
33673,31660,18056,1,1,1,1,1,11
34889,31699,17406,1,1,1,1,1,35
35188,34115,17705,1,1,1,1,1,16
34895,33232,18015,1,1,1,1,1,12
35013,32885,17615,1,1,1,1,1,16
35377,33497,16622,1,1,1,1,1,47
36966,31635,15759,1,1,1,1,1,18
37159,33713,12775,1,1,1,1,1,17
37175,33623,13674,1,1,1,1,1,2
36669,34359,13366,1,1,1,1,1,7
36754,33703,14533,1,1,1,1,1,22
36677,32932,14460,1,1,1,1,1,27
36535,33340,14838,1,1,1,1,1,9
36359,34216,15161,1,1,1,1,1,14
36494,33722,15117,1,1,1,1,1,2
36619,33972,15237,1,1,1,1,1,0
33358,32808,15008,1,1,1,1,1,5
32104,31579,13519,1,1,1,1,1,47
32727,37158,14200,1,1,1,1,1,19
32255,37446,14312,1,1,1,1,1,10
33022,35688,12538,1,1,1,1,1,35
33849,37231,15505,1,1,1,1,1,17
35277,35561,14718,1,1,1,1,1,15
37173,34634,15383,1,1,1,1,1,31
34933,34580,13542,1,1,1,1,1,20
34724,36453,15577,1,1,1,1,1,12
34412,36953,15971,1,1,1,1,1,8
34510,36206,16921,1,1,1,1,1,19
37480,37104,16771,1,1,1,1,1,17
37204,36821,17122,1,1,1,1,1,2
35481,35247,16256,1,1,1,1,1,29
34534,34441,17003,1,1,1,1,1,47
34672,34853,16332,1,1,1,1,1,20
35146,35501,16035,1,1,1,1,1,16
34978,34922,17577,1,1,1,1,1,27
35732,34985,17430,1,1,1,1,1,22
36304,35646,17793,1,1,1,1,1,24
36755,34617,17205,1,1,1,1,1,18
36847,35118,18058,1,1,1,1,1,59
36198,34838,17649,1,1,1,1,1,56
36803,35095,17581,1,1,1,1,1,51
36634,34996,17714,1,1,1,1,1,29
36137,34858,17688,1,1,1,1,1,38
37128,35060,18155,1,1,1,1,1,31
36308,34783,17499,1,1,1,1,1,25
37005,35008,17495,1,1,1,1,1,22
36795,35295,17813,1,1,1,1,1,24
36012,34892,17542,1,1,1,1,1,15
36971,35052,18635,1,1,1,1,1,11
36146,36088,17812,1,1,1,1,1,13
35821,36481,17924,1,1,1,1,1,23
35054,37235,18018,1,1,1,1,1,20
33204,37309,18148,1,1,1,1,1,16
32850,37196,17973,1,1,1,1,1,5
33102,37344,17266,1,1,1,1,1,18
33128,37471,17775,1,1,1,1,1,15
34104,37119,17249,1,1,1,1,1,19
33176,35834,17806,1,1,1,1,1,17
33427,35258,17323,1,1,1,1,1,12
33620,35395,18441,1,1,1,1,1,35
33853,35350,18691,1,1,1,1,1,19
33919,35235,18271,1,1,1,1,1,21
33330,35589,18417,1,1,1,1,1,13
33046,35842,18180,1,1,1,1,1,47
32460,37275,18647,1,1,1,1,1,30
32174,36181,18516,1,1,1,1,1,12
31605,36807,18345,1,1,1,1,1,24
31698,36826,18440,1,1,1,1,1,14
32695,36016,19246,1,1,1,1,1,17
32097,35738,19171,1,1,1,1,1,49
32184,35880,19211,1,1,1,1,1,27
33786,35498,18825,1,1,1,1,1,6
33371,37362,19158,1,1,1,1,1,26
35746,36761,19315,1,1,1,1,1,23
37030,35993,19529,1,1,1,1,1,16
36638,36046,19036,1,1,1,1,1,1
36993,36186,20006,1,1,1,1,1,29
37094,36382,19937,1,1,1,1,1,20
36783,35992,19548,1,1,1,1,1,47
36167,36935,19693,1,1,1,1,1,5
37260,36450,20594,1,1,1,1,1,13
37437,36547,20738,1,1,1,1,1,0
33773,32333,19021,1,1,1,1,1,18
34278,32092,18988,1,1,1,1,1,4
34124,31938,19437,1,1,1,1,1,2
33873,31910,20104,1,1,1,1,1,47
32309,32276,18889,1,1,1,1,1,36
31977,33816,19250,1,1,1,1,1,27
29827,37074,24905,1,1,1,1,1,7
29132,36204,23458,1,1,1,1,1,61
29218,36065,23510,1,1,1,1,1,42
29015,35985,23213,1,1,1,1,1,24
28997,36310,23703,1,1,1,1,1,27
29014,36195,23281,1,1,1,1,1,29
28988,36140,23340,1,1,1,1,1,23
29328,36040,23412,1,1,1,1,1,24
29328,36140,23557,1,1,1,1,1,25
28763,36614,23552,1,1,1,1,1,22
28427,37424,24850,1,1,1,1,1,40
28174,37029,24514,1,1,1,1,1,27
28275,37101,24561,1,1,1,1,1,25
28452,37231,24730,1,1,1,1,1,22
28969,37279,24790,1,1,1,1,1,59
29671,37350,24775,1,1,1,1,1,15
29168,36870,23658,1,1,1,1,1,15
29329,37293,23305,1,1,1,1,1,24
29474,37456,22405,1,1,1,1,1,21
28349,37366,23120,1,1,1,1,1,41
28222,37243,23204,1,1,1,1,1,40
28268,37251,23012,1,1,1,1,1,32
28267,37031,23077,1,1,1,1,1,26
28142,37272,22808,1,1,1,1,1,24
28712,37321,23274,1,1,1,1,1,22
28215,36839,22988,1,1,1,1,1,10
28255,35617,22414,1,1,1,1,1,25
29359,35573,22136,1,1,1,1,1,12
29848,37007,22206,1,1,1,1,1,11
29985,37285,22447,1,1,1,1,1,12
29720,36930,21437,1,1,1,1,1,19
30639,36263,20466,1,1,1,1,1,15
31142,35983,20329,1,1,1,1,1,16
30379,36111,20916,1,1,1,1,1,7
30909,36795,20175,1,1,1,1,1,15
31241,37052,19515,1,1,1,1,1,9
30653,36472,19338,1,1,1,1,1,21
31165,36708,19515,1,1,1,1,1,13
31059,35958,19497,1,1,1,1,1,9
31201,36081,19985,1,1,1,1,1,35
31176,36334,20069,1,1,1,1,1,20
29565,36407,20805,1,1,1,1,1,29
29409,37119,21740,1,1,1,1,1,40
29597,37235,21490,1,1,1,1,1,28
29299,37108,21729,1,1,1,1,1,28
29643,36736,21254,1,1,1,1,1,33
29552,36507,21175,1,1,1,1,1,16
29065,35298,21446,1,1,1,1,1,15
29487,34521,21832,1,1,1,1,1,18
29183,34616,21763,1,1,1,1,1,17
28650,35698,21679,1,1,1,1,1,14
28555,35338,21393,1,1,1,1,1,19
28508,34871,20952,1,1,1,1,1,13
28563,35759,18866,1,1,1,1,1,21
28563,35413,19058,1,1,1,1,1,1
28772,34425,19930,1,1,1,1,1,15
28397,34554,20253,1,1,1,1,1,6
28565,34498,19433,1,1,1,1,1,26
28910,34443,20151,1,1,1,1,1,31
30829,35486,19121,1,1,1,1,1,8
31200,35906,19111,1,1,1,1,1,7
29771,34957,20703,1,1,1,1,1,20
29882,35458,20759,1,1,1,1,1,21
29987,35208,20783,1,1,1,1,1,21
29795,35524,20700,1,1,1,1,1,22
29718,35289,20896,1,1,1,1,1,16
28695,33573,19934,1,1,1,1,1,19
28324,33326,19377,1,1,1,1,1,5
28372,33748,19585,1,1,1,1,1,66
28570,33846,19873,1,1,1,1,1,18
28608,34352,20520,1,1,1,1,1,40
29165,33949,20588,1,1,1,1,1,27
29244,33867,20679,1,1,1,1,1,28
29003,34315,20585,1,1,1,1,1,25
29214,34238,20825,1,1,1,1,1,11
28774,31858,24501,1,1,1,1,1,0
26623,33488,24105,1,1,1,1,1,36
26865,33151,23615,1,1,1,1,1,3
26902,33872,24371,1,1,1,1,1,23
26845,34105,24698,1,1,1,1,1,3
25875,33792,24809,1,1,1,1,1,14
25584,33916,23597,1,1,1,1,1,16
25619,34014,23595,1,1,1,1,1,1
25903,33825,23460,1,1,1,1,1,25
26046,33878,23473,1,1,1,1,1,27
26014,33528,24995,1,1,1,1,1,25
25981,32929,24936,1,1,1,1,1,13
25390,31655,24902,1,1,1,1,1,24
25025,31557,24854,1,1,1,1,1,15
26076,32114,22983,1,1,1,1,1,27
25517,31949,21880,1,1,1,1,1,19
25683,31565,22312,1,1,1,1,1,8
25292,33505,23301,1,1,1,1,1,19
26448,32992,23157,1,1,1,1,1,23
26440,33050,23179,1,1,1,1,1,19
27239,33034,21944,1,1,1,1,1,30
26735,32983,23326,1,1,1,1,1,14
27297,33887,23222,1,1,1,1,1,45
27333,34223,22987,1,1,1,1,1,24
27271,33955,23271,1,1,1,1,1,26
27641,34181,19587,1,1,1,1,1,17
27355,32284,19813,1,1,1,1,1,21
27470,32261,19477,1,1,1,1,1,25
27609,32182,19155,1,1,1,1,1,21
27584,32143,19148,1,1,1,1,1,23
26572,31292,20150,1,1,1,1,1,17
26775,32571,20852,1,1,1,1,1,8
27382,32464,20694,1,1,1,1,1,13
26092,32549,21257,1,1,1,1,1,13
25669,31432,21005,1,1,1,1,1,27
27233,36219,21354,1,1,1,1,1,47
25506,35134,22327,1,1,1,1,1,24
25076,35017,22474,1,1,1,1,1,14
26105,35408,22603,1,1,1,1,1,14
27033,34405,23392,1,1,1,1,1,16
26563,35767,22893,1,1,1,1,1,28
27780,37059,22603,1,1,1,1,1,47
26763,36084,23524,1,1,1,1,1,19
26872,35991,23684,1,1,1,1,1,10
26967,36002,23984,1,1,1,1,1,10
27965,34712,23672,1,1,1,1,1,15
27678,34835,24388,1,1,1,1,1,34
27046,34384,24796,1,1,1,1,1,15
25802,34751,24740,1,1,1,1,1,16
28122,37543,24110,1,1,1,1,1,16
26254,38243,20559,1,1,1,1,1,16
26334,37776,20704,1,1,1,1,1,7
30792,38178,20727,1,1,1,1,1,10
31019,37687,21282,1,1,1,1,1,19
30971,37541,21371,1,1,1,1,1,26
29928,37943,21637,1,1,1,1,1,26
30903,40072,21761,1,1,1,1,1,18
30959,39753,21154,1,1,1,1,1,33
30021,39744,19017,1,1,1,1,1,11
30220,40087,19469,1,1,1,1,1,22
28975,40074,20740,1,1,1,1,1,47
29499,37688,22480,1,1,1,1,1,27
29142,37726,22458,1,1,1,1,1,15
30138,38373,21889,1,1,1,1,1,14
29807,37635,22781,1,1,1,1,1,67
29885,37332,22653,1,1,1,1,1,41
29720,37282,22765,1,1,1,1,1,41
29689,37614,22707,1,1,1,1,1,43
29770,37633,22770,1,1,1,1,1,54
29785,37449,22746,1,1,1,1,1,40
29574,37673,22779,1,1,1,1,1,27
29890,37264,22674,1,1,1,1,1,29
29805,37874,22527,1,1,1,1,1,23
29685,37756,22937,1,1,1,1,1,29
29724,37281,22567,1,1,1,1,1,21
29949,37563,22583,1,1,1,1,1,34
30955,39856,22662,1,1,1,1,1,26
30666,40080,23143,1,1,1,1,1,15
31035,39892,22750,1,1,1,1,1,18
31255,39982,22440,1,1,1,1,1,26
30667,40115,22554,1,1,1,1,1,10
30422,40286,22558,1,1,1,1,1,8
30257,40353,23768,1,1,1,1,1,19
30423,40231,24859,1,1,1,1,1,25
30283,40623,24597,1,1,1,1,1,21
30595,39973,24143,1,1,1,1,1,19
30690,39096,23939,1,1,1,1,1,43
31063,39302,23849,1,1,1,1,1,27
31067,39445,23850,1,1,1,1,1,18
30403,39195,24370,1,1,1,1,1,15
29728,37793,23978,1,1,1,1,1,7
30843,38984,24482,1,1,1,1,1,9
29888,37916,24460,1,1,1,1,1,26
30158,38048,24846,1,1,1,1,1,13
30094,37928,24280,1,1,1,1,1,10
30400,38459,24752,1,1,1,1,1,12
29988,38296,24614,1,1,1,1,1,15
28794,38723,23643,1,1,1,1,1,42
28831,37873,24901,1,1,1,1,1,22
28775,39376,24939,1,1,1,1,1,35
28854,39093,24274,1,1,1,1,1,17
29556,39589,24151,1,1,1,1,1,18
29548,40005,24933,1,1,1,1,1,72
29253,39953,24688,1,1,1,1,1,26
29602,39832,25175,1,1,1,1,1,25
29366,39672,24782,1,1,1,1,1,20
29893,40000,24733,1,1,1,1,1,29
29512,40011,25136,1,1,1,1,1,26
29952,39953,24923,1,1,1,1,1,16
29331,40725,24543,1,1,1,1,1,18
30387,43699,24328,1,1,1,1,1,32
30330,43405,24466,1,1,1,1,1,10
30965,43430,24576,1,1,1,1,1,30
30741,42543,24991,1,1,1,1,1,7
31103,42535,24295,1,1,1,1,1,13
30923,43235,24035,1,1,1,1,1,15
30614,42012,24768,1,1,1,1,1,29
30568,41598,24932,1,1,1,1,1,17
30441,40951,24469,1,1,1,1,1,20
30016,40783,24567,1,1,1,1,1,12
30027,41015,24528,1,1,1,1,1,8
30383,41284,24140,1,1,1,1,1,47
29332,41699,21520,1,1,1,1,1,15
30887,41428,18965,1,1,1,1,1,28
30699,41189,20730,1,1,1,1,1,15
30812,41349,20653,1,1,1,1,1,15
30912,41552,20499,1,1,1,1,1,18
30560,43335,19859,1,1,1,1,1,14
25439,42594,22620,1,1,1,1,1,20
25526,42263,22612,1,1,1,1,1,4
25264,40859,22752,1,1,1,1,1,9
25190,41293,22334,1,1,1,1,1,13
27949,43119,24873,1,1,1,1,1,11
25954,42461,24927,1,1,1,1,1,47
25456,42298,24854,1,1,1,1,1,33
25149,42244,24724,1,1,1,1,1,11
28717,49842,24896,1,1,1,1,1,32
28684,49685,24916,1,1,1,1,1,18
29345,49297,24128,1,1,1,1,1,47
31104,49224,24245,1,1,1,1,1,27
31129,49138,24269,1,1,1,1,1,15
31093,49841,24166,1,1,1,1,1,12
30604,47447,23429,1,1,1,1,1,22
30644,47292,22866,1,1,1,1,1,18
30731,47860,23004,1,1,1,1,1,47
30839,47981,22989,1,1,1,1,1,10
30614,47706,22055,1,1,1,1,1,17
30185,48201,22436,1,1,1,1,1,53
29876,48727,22306,1,1,1,1,1,8
29462,46929,22020,1,1,1,1,1,8
30382,46316,24849,1,1,1,1,1,23
30703,45478,24440,1,1,1,1,1,24
30146,45797,24878,1,1,1,1,1,13
31163,46852,22199,1,1,1,1,1,23
30558,44990,22394,1,1,1,1,1,14
31114,45163,22748,1,1,1,1,1,8
30294,44612,24010,1,1,1,1,1,10
29709,44675,24639,1,1,1,1,1,6
30664,45144,23510,1,1,1,1,1,16
30625,44217,24001,1,1,1,1,1,43
30732,44170,23842,1,1,1,1,1,19
30707,44181,23940,1,1,1,1,1,22
30713,44410,24532,1,1,1,1,1,50
30891,44253,24648,1,1,1,1,1,13
30636,44072,24862,1,1,1,1,1,9
30658,44398,24790,1,1,1,1,1,6
30552,44455,24219,1,1,1,1,1,6
30343,44230,23942,1,1,1,1,1,14
29349,43897,24690,1,1,1,1,1,40
29555,44088,24649,1,1,1,1,1,30
29645,44176,24777,1,1,1,1,1,26
29283,43871,24512,1,1,1,1,1,23
29501,43954,24690,1,1,1,1,1,21
31214,44100,21705,1,1,1,1,1,11
31240,46111,21016,1,1,1,1,1,11
31091,46070,19516,1,1,1,1,1,19
30009,47419,21191,1,1,1,1,1,15
30450,46973,21750,1,1,1,1,1,3
29787,47502,20477,1,1,1,1,1,13
30610,49780,19502,1,1,1,1,1,47
29359,47823,18927,1,1,1,1,1,47
26291,47545,15049,1,1,1,1,1,12
27668,48000,13914,1,1,1,1,1,18
28093,48295,13535,1,1,1,1,1,13
30647,45239,15538,1,1,1,1,1,17
29959,45926,13948,1,1,1,1,1,16
30251,45723,13994,1,1,1,1,1,15
30070,46069,13271,1,1,1,1,1,55
30326,46076,12974,1,1,1,1,1,24
30116,45995,13204,1,1,1,1,1,28
29933,46860,13483,1,1,1,1,1,11
30055,46832,14321,1,1,1,1,1,18
30159,45541,14272,1,1,1,1,1,32
29914,46078,14407,1,1,1,1,1,20
29201,46574,14225,1,1,1,1,1,24
28881,48666,12601,1,1,1,1,1,19
28714,49041,12663,1,1,1,1,1,3
29223,48873,13484,1,1,1,1,1,22
28648,48378,12857,1,1,1,1,1,18
28798,47985,13119,1,1,1,1,1,8
29047,47991,12674,1,1,1,1,1,33
29428,48249,12611,1,1,1,1,1,24
29671,47963,13217,1,1,1,1,1,23
29410,47932,13019,1,1,1,1,1,13
29400,48310,12477,1,1,1,1,1,22
28907,47823,13233,1,1,1,1,1,22
29398,47209,12623,1,1,1,1,1,14
29210,47365,13399,1,1,1,1,1,35
29172,47541,13377,1,1,1,1,1,29
29262,47384,13517,1,1,1,1,1,14
29787,47155,13460,1,1,1,1,1,31
30395,49630,15475,1,1,1,1,1,7
30955,49005,15756,1,1,1,1,1,16
30708,49909,15933,1,1,1,1,1,29
30497,49738,16292,1,1,1,1,1,24
30537,49605,16071,1,1,1,1,1,24
30815,49748,15957,1,1,1,1,1,16
30360,49724,18248,1,1,1,1,1,7
30882,46369,18093,1,1,1,1,1,24
31075,46650,17318,1,1,1,1,1,8
31166,46621,16579,1,1,1,1,1,13
31135,46664,16704,1,1,1,1,1,9
30458,46874,16162,1,1,1,1,1,11
30321,46856,15673,1,1,1,1,1,3
29620,45346,15786,1,1,1,1,1,0
